created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 16 23:21:22 +0000 2023;1725293009464635474;"@Prihati_utami @gibran_tweet Apakah ini bisa di katagorikan produk cacat etik bos???";0;0;0;0;in;1473950480;1725010094541410545;amin10_aja;https://twitter.com/amin10_aja/status/1725293009464635474
Thu Nov 16 23:21:15 +0000 2023;1725292980209328455;"@gibran_tweet Pantesan aje posting kayak gini...IQ Jongkok 🤣🤣🤣 https://t.co/67OWeEoE40";0;0;0;0;in;1561577671657631744;1725024318739120371;onang_kea;https://twitter.com/onang_kea/status/1725292980209328455
Thu Nov 16 23:20:48 +0000 2023;1725292864861823023;"@JustKaka04 @Prihati_utami @gibran_tweet Lah, kok konstitusi ga ada yg dilanggar mba.? Jelas² paman sampe dicopot dari ketua, karena keputusannya memang cacat Konstitusi, dan merupakan pelanggaran etika yg berat..  Hanya karna Undang²nya yg menyatakan, keputusan MK adalah final..itu lah salahnya...";0;1;0;0;in;824131725362130944;1725010094541410545;Igoykece;https://twitter.com/Igoykece/status/1725292864861823023
Thu Nov 16 23:20:38 +0000 2023;1725292823564693829;"@Prihati_utami @gibran_tweet Hanya mas Gibran dan Allah sajalah yg tahu apa yg tersirat dan tersurat.";0;0;0;0;in;1701779275131785216;1725010094541410545;Bulan5421174180;https://twitter.com/Bulan5421174180/status/1725292823564693829
Thu Nov 16 23:20:23 +0000 2023;1725292760515961157;"@gibran_tweet NEPOTISME akan hancur dengan sendirinya.✍️";0;0;0;0;in;1480308325677821956;1725164989449654297;KEVINSI81246502;https://twitter.com/KEVINSI81246502/status/1725292760515961157
Thu Nov 16 23:20:22 +0000 2023;1725292759706382458;"@satriyafp @Prihati_utami @gibran_tweet Awokwokwok";0;0;0;0;in;1589479865836634112;1725010094541410545;AprizalRiduan;https://twitter.com/AprizalRiduan/status/1725292759706382458
Thu Nov 16 23:20:09 +0000 2023;1725292704433840564;"@Prihati_utami @gibran_tweet ini kan baru pencalonan ya, dan hebohnya sudah seperti ini. nah nanti misal kalau ngga kepilih gimana ya perasaannya? apakah malu? apakah gimana?";0;0;0;0;in;1701778603661463552;1725010094541410545;Careh437859;https://twitter.com/Careh437859/status/1725292704433840564
Thu Nov 16 23:20:09 +0000 2023;1725292704291242402;"@ratnadewi1392 @Dennysiregar7 Bukan junjungan lu yg berubah, emang dari dulu ya begitu, lu skrg yg berubah dan  lu sama denny pasti nggak akan begini kalau si Gibran jadi wakilnya Ganjar... 😂😂😂😂.";0;2;0;5;in;852183510530093057;1725272586219839672;WinkOscar;https://twitter.com/WinkOscar/status/1725292704291242402
Thu Nov 16 23:20:08 +0000 2023;1725292697727197385;"@bumnbersatu @gibran_tweet @jokowi @prabowo gk ada yng salah ?? , yng salah  prosedur si bocil ikutan pilpres nya blum cukup umur , terus dibantu si om yng ketua MK mengganti aturan main nya dengan cara licik , curang , melanggar etika berat sampe si om dipecat dr ketua MK !! , jadi cacat etika !!! masa gitu aja gk tau ??";0;2;0;0;in;821705365368623104;1725031032511148431;tonysugiantono;https://twitter.com/tonysugiantono/status/1725292697727197385
Thu Nov 16 23:20:04 +0000 2023;1725292684011864182;"Golkar optimistis pasangan yang diusung Koalisi Indonesia Maju (KIM), Prabowo Subianto dan Gibran Rakabuming Raka dapat memenangi Pilpres 2024 satu putaran. https://t.co/s9KyF0L5et";0;1;0;2;in;154102750;1725292684011864182;Beritasatu;https://twitter.com/Beritasatu/status/1725292684011864182
Thu Nov 16 23:20:01 +0000 2023;1725292671449878818;"@10c61453c0f6439 @WinkOscar @Dennysiregar7 Kalau kau dari dulu bajingan bangsat, gak bisa bedaan apa yg terjadi skarang dg waktu gibran dan boby nyalon walkot, gak ada satu pun aturan dan konstitusi yg dilanggar. Gitu loh BANGSAT TOLOL";0;3;0;0;in;97913015;1725272586219839672;ratnadewi1392;https://twitter.com/ratnadewi1392/status/1725292671449878818
Thu Nov 16 23:19:50 +0000 2023;1725292621592199254;"@gus_dibyo Santun dan memfitnah tuh kayaknya beda tipis, Mas Gibran bisa nih pikirin lagi.";0;0;0;0;in;1713984942265253889;1724978655863124162;SadieMedra;https://twitter.com/SadieMedra/status/1725292621592199254
Thu Nov 16 23:19:46 +0000 2023;1725292608392729061;"@DokterTifa @gibran_tweet Pantes ..... masih perlu bantuan si paman dan ayahhhhh.....😜🤣😎";0;0;0;0;in;1674710457930907650;1724974374544154697;djamelach;https://twitter.com/djamelach/status/1725292608392729061
Thu Nov 16 23:19:25 +0000 2023;1725292518366150676;"@Prihati_utami @gibran_tweet Menurut sy ini sdh masuk diakal, kalau kita mengingat gaduh2 sebelumnya, mulai dr wacana 3 periode, kemudian perpanjangan masa jabatan, yg terakhir opini presiden mau turun jabatan menjadi wapres,sy kira yg terjadi saat ini adalah konversi dr hal2 yg sy sebut diatas, GILA KUASA";0;0;0;0;in;1701777354430033920;1725010094541410545;virus32858;https://twitter.com/virus32858/status/1725292518366150676
Thu Nov 16 23:19:15 +0000 2023;1725292475290689740;"@gibran_tweet Negerinya negeri konoha";0;0;0;0;in;1595507335;1725024318739120371;ibrahim_elka;https://twitter.com/ibrahim_elka/status/1725292475290689740
Thu Nov 16 23:19:06 +0000 2023;1725292439395778850;"@tribunnews Saya kasih bocoran saja Komisioner Idam Hol*k ini orangnya Tito, dia sering ketemu sama sekpri nya Tito, dan sekprinya Tito itu konsultan politik @gibran_tweet di pilpres 2024. Baru beberapa hari yg lalu mereka meetup. Tanpa media mengetahuinya. @NajwaShihab @NarasiNewsroom";0;0;0;0;in;4637298626;1725046532561604850;ring1___;https://twitter.com/ring1___/status/1725292439395778850
Thu Nov 16 23:18:58 +0000 2023;1725292404838920504;"@Prihati_utami @gibran_tweet Di pikiran bapaknya dan keluarga itu, umur Prabroro gak nyampai 5th lagi. Dan si bocah asu karbitan ini melenggang jadi RI 1";0;0;0;1;in;1461326770762772482;1725010094541410545;magekqu;https://twitter.com/magekqu/status/1725292404838920504
Thu Nov 16 23:18:44 +0000 2023;1725292347108544758;"@yuwantino12 @PonadiD17729 @RioKunantiko @SteiviT28671 @xquitavee @gibran_tweet @kaesangp @PDI_Perjuangan Aowwowk, ya udh dibuktikan saja sebagai menkopolhukam simple kan? Emangnya 300 T diusut itu juga diurus menkopolhukam , presiden aja mempersilahkan usut tsb 😁🤣.   Itu ibarat, Api sudah membesar kita tunggu A jadi presiden karena dia memiliki alat yang memadamkan api/AI";0;0;0;0;in;1424573456029347840;1724426549951099152;firman__nurhuda;https://twitter.com/firman__nurhuda/status/1725292347108544758
Thu Nov 16 23:18:44 +0000 2023;1725292344998797376;"Iya, proses pemilihan cawapres Gibran ini proses yang tidak mulus, dan aku tetap memilih optimis. Di benak ini, berusia 36 tahun itu semestinya bukan sebuah masalah. Maju sebagai milenial semestinya menjawab banyak kerinduan anak-anak muda. Ya sudahlah, karena pesta demokrasi… https://t.co/5VPdMqRekb";0;13;10;50;in;54741308;1725292344998797376;zarryhendrik;https://twitter.com/zarryhendrik/status/1725292344998797376
Thu Nov 16 23:18:35 +0000 2023;1725292308860723321;"PDIP Sebut Gibran dan Bobby Sudah Tutup Buku Keanggotaan https://t.co/CegMtCsFvA";0;1;2;7;in;71436318;1725292308860723321;KompasTV;https://twitter.com/KompasTV/status/1725292308860723321
Thu Nov 16 23:18:33 +0000 2023;1725292299612282897;"@gibran_tweet Cok wkkwkww";0;0;0;0;in;1595507335;1725024318739120371;ibrahim_elka;https://twitter.com/ibrahim_elka/status/1725292299612282897
Thu Nov 16 23:18:19 +0000 2023;1725292242355839081;"@Prihati_utami @gibran_tweet 3 bulan jd Wapres @gibran_tweet dah ditekan habis..mo lapor sapa, bpk dah pensiun, partai yg ngusung 😀 kagag bakalan belain wong ngusungnya jg kepaksa gegara disandra...palingan minta bantuan projo #mikir";0;0;0;1;in;1643597159412158464;1725010094541410545;unte1963;https://twitter.com/unte1963/status/1725292242355839081
Thu Nov 16 23:18:16 +0000 2023;1725292229970002258;"@ajengcute16__ @prabowo @gibran_tweet Kuat mana ahy sama gibran.......";0;0;0;0;in;3427294454;1725049271937061082;pribumi87;https://twitter.com/pribumi87/status/1725292229970002258
Thu Nov 16 23:18:15 +0000 2023;1725292226685849828;"@PrivateObs007 @choymarkochoy @PDemokrat @Hasbil_Lbs @Hasbil_Lubis @AgusYudhoyono @Fahrihamzah @prabowo @gibran_tweet @jokowi @keuangannews_id @dikrizal Belum ada jawaban ?";0;1;0;1;in;1036814004818083841;1724823683259355523;rankmudo5;https://twitter.com/rankmudo5/status/1725292226685849828
Thu Nov 16 23:18:11 +0000 2023;1725292209308901641;"@gibran_tweet tapi kan sasuke dan boruto sama2 ga mau nyapres, piye toh kii";0;0;0;0;in;1699945806663712768;1725024318739120371;neverlethergoo;https://twitter.com/neverlethergoo/status/1725292209308901641
Thu Nov 16 23:18:04 +0000 2023;1725292180011724988;"@PuspaSafna @dtono88 @gibran_tweet Lumayan klu ada 3 paslon,. Bisa saling fitnah. Semua bisa nuduh dan ngaku siapa.";0;0;0;0;in;554351054;1725024318739120371;uncintaina;https://twitter.com/uncintaina/status/1725292180011724988
Thu Nov 16 23:17:59 +0000 2023;1725292156032815429;"@tekarok007 @narkosun @gibran_tweet cairrr";0;0;0;0;fr;1588330285;1725157986744545729;assemblerAVR;https://twitter.com/assemblerAVR/status/1725292156032815429
Thu Nov 16 23:17:56 +0000 2023;1725292147468083560;"@gibran_tweet Punten https://t.co/48HmQw3ggu";0;0;1;1;es;1629786994091110401;1725024318739120371;DuduAku16;https://twitter.com/DuduAku16/status/1725292147468083560
Thu Nov 16 23:17:38 +0000 2023;1725292071022633190;"@gus_dibyo Sudah dikonfirmasi langsung juga kok sama mas Gibran nya kalau tidak ada penolakan dari Bu Mega, ada-ada saja nih sama pendukung nya";0;0;0;0;in;1700392618314911744;1724978655863124162;KareemAdam22685;https://twitter.com/KareemAdam22685/status/1725292071022633190
Thu Nov 16 23:17:32 +0000 2023;1725292043625443710;"Survei JSPP &amp  Ragaplasma (1-12 Nov) di Jabar, Prabowo-Gibran unggul jauh dr dua pasangan lainnya: - AB-MI 26% - GP-MMD 26% - PS-GRR 48% Tdk ada undecided, mgk sdh lgs didistribusikan scr proposional persentase  https://t.co/VDImVsLfeT https://t.co/xPHn9bRsGh";0;1;0;0;in;508535668;1725292043625443710;TopanTj;https://twitter.com/TopanTj/status/1725292043625443710
Thu Nov 16 23:17:31 +0000 2023;1725292038571344368;"@Prihati_utami @gibran_tweet Bener² memprihatinikan 😅🤭";0;0;0;0;in;1335534822;1725010094541410545;dnw1jaya;https://twitter.com/dnw1jaya/status/1725292038571344368
Thu Nov 16 23:17:21 +0000 2023;1725291998268309836;"@arifgun4 @gibran_tweet drpd dipimpin lu bodoh";0;0;0;0;in;1547266101851357184;1720822357051465945;muhamma81630586;https://twitter.com/muhamma81630586/status/1725291998268309836
Thu Nov 16 23:17:15 +0000 2023;1725291973651911166;"@LokalPendaki @bumnbersatu @gibran_tweet @jokowi @prabowo nek "ruwat" karo "rawat" beda ya, Bro..?? 🤟";0;1;0;0;in;735001647575760896;1725031032511148431;RifQibaeLha;https://twitter.com/RifQibaeLha/status/1725291973651911166
Thu Nov 16 23:17:13 +0000 2023;1725291964046934158;"@are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Sdh ga jamannya blusukan";0;0;0;1;in;60820934;1725234587352383528;Kang_Sholihin;https://twitter.com/Kang_Sholihin/status/1725291964046934158
Thu Nov 16 23:17:05 +0000 2023;1725291930354119102;"@KompasTV Kalo nggak curang knp bocil tau2 bisa cawapres, tanpa ada cawe2 jokowi yg main mata sama paman gibran ??";0;1;0;5;in;1605424008140242944;1725154401042538547;RakyatBerisik;https://twitter.com/RakyatBerisik/status/1725291930354119102
Thu Nov 16 23:16:57 +0000 2023;1725291898200527122;"@Prihati_utami @gibran_tweet Karena momentum tidak datang untuk dua kali";0;0;0;0;in;58358305;1725010094541410545;totokpoer;https://twitter.com/totokpoer/status/1725291898200527122
Thu Nov 16 23:16:47 +0000 2023;1725291857918460088;"@gibran_tweet Mas gibran nek jenengan nonton yosuga no sora tak coblos ra kanggo mikir meneh";0;0;0;0;in;1715682186924568576;1725164989449654297;Dindfjkt48;https://twitter.com/Dindfjkt48/status/1725291857918460088
Thu Nov 16 23:16:37 +0000 2023;1725291815249875110;"@Prihati_utami @gibran_tweet Mka nya mas jdi ank prersiden. Negara INI kn cma milik @jokowi dn kluarga nya @gibran_tweet @kaesangb ... Kita2 di anggap ngntrak";0;0;0;0;in;1715073033092624388;1725010094541410545;SachsLoyal55418;https://twitter.com/SachsLoyal55418/status/1725291815249875110
Thu Nov 16 23:16:36 +0000 2023;1725291811080663532;"@sigitwid narasimu basi bro, gibran mulai 26 feb 2021 lu lihat berapa tahun dg nilai proyek brp?";0;0;0;0;in;1587265721146707968;1724951640896307467;SotoAyam1970;https://twitter.com/SotoAyam1970/status/1725291811080663532
Thu Nov 16 23:16:34 +0000 2023;1725291801320513601;"@ajengcute16__ @prabowo @gibran_tweet WOW aku takuut! 🤣";0;0;0;0;in;1502920287930978307;1725049271937061082;KetumSocmed;https://twitter.com/KetumSocmed/status/1725291801320513601
Thu Nov 16 23:16:25 +0000 2023;1725291765018812599;"@Prihati_utami @gibran_tweet Haduhhhh sengol sekali ya mk";0;0;0;0;in;1645796688496562178;1725010094541410545;JuliusArwi;https://twitter.com/JuliusArwi/status/1725291765018812599
Thu Nov 16 23:16:20 +0000 2023;1725291744009601208;"@TeddGus @prabowo @gibran_tweet Ente gak mikir ya? Parah.... Demi kekuasaan GK mikir";0;0;0;0;in;1438017153467248642;1724993777696444604;KabarS4habat;https://twitter.com/KabarS4habat/status/1725291744009601208
Thu Nov 16 23:16:06 +0000 2023;1725291682990788617;"@DokterTifa @gibran_tweet nih dokter tifa mending jd dokter aja dah gausah komen, komen nya gada yang mutu";0;0;0;0;in;1713190462381830144;1724974374544154697;DelanaFawwaz;https://twitter.com/DelanaFawwaz/status/1725291682990788617
Thu Nov 16 23:15:07 +0000 2023;1725291435745026434;"@retakya @anakketemu @Idho09 @gibran_tweet kok basi mkmkmkmk";0;0;0;0;et;1699945806663712768;1725024318739120371;neverlethergoo;https://twitter.com/neverlethergoo/status/1725291435745026434
Thu Nov 16 23:15:02 +0000 2023;1725291415515881905;"@Prihati_utami @gibran_tweet Ga habis pikir kenapa bisa konstitusi di tabrak ya dan peraturan dibuat secara mendadak";0;0;0;0;in;1700392618314911744;1725010094541410545;KareemAdam22685;https://twitter.com/KareemAdam22685/status/1725291415515881905
Thu Nov 16 23:14:59 +0000 2023;1725291403394367492;"@SeputarAHY @kiihkaah @prabowo @gibran_tweet @aniesbaswedan Salam begal partai";0;1;0;2;in;1608478382639177728;1725037752084033757;LionelAlbi;https://twitter.com/LionelAlbi/status/1725291403394367492
Thu Nov 16 23:14:46 +0000 2023;1725291349703082390;"@peterandrei3 @sigitwid Menilai jalan gibran maju itu cacat etika itu penting tragedi MK itu nyata.... produk yg di hasilkan dari skandal hakim itu juga penting.... seorang pemimpin baru mau maju saja sudah cacat secara etika... gemana mau jadi tauladan kedepanya";0;0;0;1;in;1604134036724920320;1724951640896307467;harris_new2;https://twitter.com/harris_new2/status/1725291349703082390
Thu Nov 16 23:14:44 +0000 2023;1725291339632583110;"@HBKEMEM @CFCStocks22 @Gibran_Baz10 @WhoScored https://t.co/AgupezuO3U  I was clearly responding to your response to this tweet but if you want to talk about Onana, we've clearly watched him this season right from preseason and you'd tell me Onana has no significant weakness?? I mean the memes speak for itself 😭🤡";0;1;0;0;en;1305293648557375489;1725170861911511066;CFC_Austine;https://twitter.com/CFC_Austine/status/1725291339632583110
Thu Nov 16 23:14:32 +0000 2023;1725291290756296833;"@ch_chotimah2 @jokowi Gua bilang jg apa. Jokowi bukan Gibran. Jadi narasi politik dinasti, ayah sayang anak, nepotisme bla bla bla itu semua salah alamat. Masih pada benci Jokowi? Ojo kesusu. Ojo grusa grusu. 🤣😂😅";0;1;0;0;in;2281270728;1725080694383337679;sonnyprakosa7;https://twitter.com/sonnyprakosa7/status/1725291290756296833
Thu Nov 16 23:14:32 +0000 2023;1725291290382991547;"@Prihati_utami @gibran_tweet Saya seneng membaca tulisannya seolah mewakili unek uneku.... Ikut prihatin saja dengan keadaan demokrasi saat ini.. 😭😭😭😭";0;0;0;0;in;1452885307687194626;1725010094541410545;BudiYon99046334;https://twitter.com/BudiYon99046334/status/1725291290382991547
Thu Nov 16 23:14:32 +0000 2023;1725291289808085185;"There's nothing wrong with minding your own business.";0;0;0;1;en;1420492939256606720;1725291289808085185;Gibran_Crook;https://twitter.com/Gibran_Crook/status/1725291289808085185
Thu Nov 16 23:14:22 +0000 2023;1725291248163152283;"@HmfaqihA @rempeyek_69 @gibran_tweet Jika Gibran tidak tau malu,nanti turunkan secara bersama sama saja dengan demo berjilid jilid,biar tau malu satu keluarga";0;0;0;0;in;1629050677795368960;1722985802051842497;SeriDianawati;https://twitter.com/SeriDianawati/status/1725291248163152283
Thu Nov 16 23:14:18 +0000 2023;1725291230790377616;"@Prihati_utami @gibran_tweet Gak usah bertanya sama orang yang plonga plongo";0;0;0;0;in;1548818250397794304;1725010094541410545;iswantoismet3;https://twitter.com/iswantoismet3/status/1725291230790377616
Thu Nov 16 23:14:04 +0000 2023;1725291174184067533;"@gibran_tweet @prabowo Gaasspoooll 2024 All In Sasuke-Boruto Adalah Jalan Ninjaku cc @Gerindra @golkar_id @Official_PAN @DppPbb @PDemokrat @partaigeloraid @DPPPartaiGaruda @psi_id dan lain-lain 😁";0;0;0;0;in;1580113531373965312;1725024318739120371;FahmiFakes;https://twitter.com/FahmiFakes/status/1725291174184067533
Thu Nov 16 23:13:56 +0000 2023;1725291140705046808;"Nama besar dan simpati publik terhadap Megawati Soekarnoputri dan @PDI_Perjuangan itu sudah terkonfirmasi jauh sebelum Gibran melek politik.  Ketika tiba-tiba Gibran menghampiri Ibu Mega pada saat pengundian nomor urut capres-cawapres di KPU, lantas kenapa harus Ibu Mega yang… https://t.co/r3Rh470jkA";5;36;41;142;in;1282459217878642688;1725291140705046808;ShenoWirang;https://twitter.com/ShenoWirang/status/1725291140705046808
Thu Nov 16 23:13:51 +0000 2023;1725291119335092708;"@Amienstein Jokowi akan melanggengkan kekuasaannya lewat anak2nya nanti,Gibran gak akan berhenti jd Cawapres, dia akan mati2an jadi Presiden RI nanti walau dengan cara curang sekalipun,akan mereka halalkan.Setelah Gibran jd presiden akan berhenti di situ? Jelas tidak,mantu dan anak bungsunya";0;1;0;0;in;2196538849;1725015522327064980;deasijuli;https://twitter.com/deasijuli/status/1725291119335092708
Thu Nov 16 23:13:46 +0000 2023;1725291097075900584;"@TeddGus @prabowo @gibran_tweet Bima Arya walikota Bogor lebih tinggi levelnya dr Gibran....";0;0;0;0;in;1438017153467248642;1724993777696444604;KabarS4habat;https://twitter.com/KabarS4habat/status/1725291097075900584
Thu Nov 16 23:13:26 +0000 2023;1725291013521158641;"@NurulAi55864160 @gibran_tweet @DokterTifa Nye nye nye, kue malah sg gelo ki ngopo🤣";0;1;0;0;in;1261816019250642944;1725164989449654297;ikiulil;https://twitter.com/ikiulil/status/1725291013521158641
Thu Nov 16 23:13:16 +0000 2023;1725290969158046136;"@Anak__Ogi @ReIawanMoeldoko Kalian hanya ketakutan pada Gibran dan PSI. Kenapa? Bukankah Gibran itu anak ingusan kemaren sore? Bukankah PSI itu partai bocil ?";0;0;0;0;in;2238325387;1725102073862336631;kapuyuak_24285;https://twitter.com/kapuyuak_24285/status/1725290969158046136
Thu Nov 16 23:13:07 +0000 2023;1725290933397422233;"@NNoerkito @gibran_tweet Damatte omaeraa,,  baka...";0;0;0;1;no;1588513572438495233;1725164989449654297;DaniPanca3;https://twitter.com/DaniPanca3/status/1725290933397422233
